,int_rate,loan_amnt,annual_inc,dti,delinq_2yrs,total_acc,open_acc,pct_tl_nvr_dlq,pub_rec_bankruptcies,total_bal_ex_mort
107657,21.45%,14900,52000,24.07,0,21,9,70,0,186482
211835,18.06%,30000,135000,10.33,1,26,13,95,0,102319
257668,12.98%,8000,87300,31.0,0,40,14,100,0,105676
181251,11.99%,5000,44000,17.81,0,8,7,100,0,11086
16073,13.49%,40000,85000,19.98,0,37,13,100,0,58710
174564,11.99%,8000,65000,17.84,0,10,6,100,0,32142
140004,9.44%,6400,28000,18.65,1,15,7,80,0,11063
105324,10.91%,35000,100000,29.17,1,29,13,93,0,54889
68359,16.02%,5725,100981,14.87,1,30,9,83,0,55686
6908,11.44%,8000,65000,18.45,0,29,15,100,0,37634
30037,28.69%,27000,54000,22.8,3,29,17,80,1,52447
93012,22.74%,10600,45000,11.04,0,14,9,92,0,24781
60400,26.30%,16000,96000,10.99,0,27,17,96,0,24141
102835,13.59%,6000,65000,15.99,0,12,8,75,0,34061
97359,11.39%,9600,60000,11.3,0,8,6,100,0,11451
49683,10.49%,1200,60000,18.84,0,22,12,90,0,21882
65015,16.02%,10000,48000,28.2,1,53,14,84,0,77698
121690,16.02%,16275,52000,34.32,0,30,17,90,0,40677
162892,10.91%,4400,35000,17.9,0,34,19,100,0,51836
48285,8.24%,16000,230000,14.66,0,33,13,96,0,88920
180698,23.88%,15000,101000,19.49,0,30,22,89,0,40649
116554,30.65%,12000,43000,13.59,0,14,4,78,0,13387
211780,11.99%,20400,57200,13.28,1,19,10,89,0,15780
211991,10.42%,10000,80000,3.21,0,16,15,81,0,13468
79803,7.97%,5000,78000,22.46,0,16,8,100,0,29149
64513,16.02%,14700,163800,21.22,0,36,18,81,1,135859
213226,24.85%,14000,79400,17.17,0,32,23,96,0,75872
165482,14.08%,20000,50400,11.55,0,10,8,100,0,17211
33311,7.24%,6500,50000,14.23,0,11,9,100,0,26457
166455,9.44%,6000,70000,6.26,0,8,5,100,1,4446
85494,12.74%,3000,60000,16.22,0,14,9,100,0,30647
192378,11.98%,6000,98000,17.83,1,30,11,93,0,56980
99778,16.02%,16000,100000,16.95,0,11,9,90,0,35571
80080,9.93%,8000,72000,11.15,2,27,7,91,1,19467
105949,11.99%,3200,53000,19.54,0,14,9,100,0,35669
226512,7.34%,40000,175000,11.91,0,44,21,100,0,104706
235850,12.61%,12000,95000,10.79,0,18,12,100,1,37099
192309,14.07%,30000,103000,21.31,0,21,13,95,0,50621
92087,11.44%,38975,150000,20.39,0,22,13,100,0,77414
157705,23.88%,12250,58000,10.04,0,16,8,88,0,14067
250026,11.55%,7000,35000,17.49,0,23,12,100,0,29225
124962,18.06%,8400,35500,18.02,0,20,13,100,1,137275
108202,19.03%,4500,75000,10.58,1,32,7,96,0,20689
114598,14.08%,7500,45000,12.96,0,10,4,90,0,25254
25342,12.74%,10000,70000,33.48,0,26,16,88,0,56699
159387,9.93%,15000,80000,10.73,0,11,8,100,0,20565
245744,11.06%,24000,185000,6.18,0,20,10,84,0,40802
7481,7.49%,30000,138000,23.3,1,29,12,97,0,99519
223252,21.85%,7000,31000,30.31,0,13,6,84,0,34723
65277,11.99%,17000,64000,7.93,1,32,16,93,0,15683
34311,30.89%,28000,90000,10.73,0,31,20,100,0,34365
258847,6.67%,40000,2300000,3.58,1,36,13,97,0,334685
97625,15.99%,6000,21000,30.97,0,20,9,100,1,12848
13749,8.24%,16000,174000,14.5,0,47,16,97,0,91612
101378,13.59%,6000,25000,22.04,0,16,9,100,1,12128
258692,11.06%,33625,70000,32.62,0,25,13,100,0,95097
190565,16.01%,29000,118000,19.8,1,32,13,96,0,66953
196451,10.90%,25000,90000,18.69,0,24,8,95,0,32686
60713,9.44%,10000,95000,3.11,0,4,3,100,0,5243
83005,11.44%,10000,75000,6.76,0,10,5,88,0,5616
52108,9.93%,23000,81000,16.53,0,41,14,100,0,41205
99100,5.32%,8000,80000,6.66,1,37,18,94,0,20782
112863,10.42%,10000,40000,25.47,0,21,11,76,0,52906
94370,13.99%,24000,88770,30.84,0,18,14,94,0,87940
80140,23.88%,6800,40000,15.72,1,4,2,75,0,26097
62725,7.97%,30000,120000,22.74,0,33,13,100,0,155203
262540,7.84%,20000,120000,13.38,0,48,13,100,0,36462
161113,6.08%,32000,120000,14.59,0,57,22,98,0,84855
135409,13.59%,5000,36430,24.28,0,13,10,100,1,19113
230168,24.84%,15000,60268,33.6,0,39,15,100,0,60822
237005,16.01%,2000,26000,31.58,0,30,11,100,1,24979
196253,16.02%,12000,32000,21.04,0,21,14,100,1,41444
54791,10.91%,5000,130000,1.5,3,23,7,65,0,3959
149154,20.00%,22000,25000,1.3,0,4,3,75,0,981
129111,12.62%,10000,72000,14.05,1,10,7,90,0,29258
130392,25.82%,15000,62000,31.61,0,22,9,81,0,65740
8633,5.32%,6000,62000,21.08,0,26,17,100,1,30960
71417,14.08%,12000,79000,12.94,1,28,11,81,0,27542
182239,13.59%,5000,52000,6.55,0,14,10,85,0,4249
162841,21.45%,5600,204000,16.11,0,37,25,100,0,169880
247625,10.47%,9000,83000,18.67,0,33,7,100,0,54794
176404,21.45%,19000,101109,20.13,1,23,11,95,0,74956
155184,7.97%,3200,60000,9.84,1,26,15,92,0,9698
15877,10.49%,20000,60000,21.58,0,14,13,100,0,46541
228959,18.45%,1000,35000,10.8,0,8,7,100,0,10039
115897,18.06%,15000,30000,15.8,0,13,8,100,1,13203
122722,7.07%,5600,52000,29.22,0,9,6,100,0,64828
168221,9.44%,33000,103000,26.04,0,26,12,100,0,100288
244512,11.55%,4000,40000,15.54,0,11,7,72,0,16703
131888,16.02%,15000,83000,19.07,1,22,9,95,0,76337
197976,12.61%,20000,139252,19.41,0,18,10,100,0,93532
224062,14.03%,4000,115000,23.51,0,37,18,97,1,114916
16732,6.99%,5000,41000,25.94,1,33,22,85,0,35613
18279,16.99%,15000,95000,16.55,0,21,11,100,0,43143
61649,29.69%,30000,140000,18.99,0,30,20,100,0,73056
178222,11.99%,10000,85000,16.66,0,23,17,95,0,111539
99642,18.06%,14000,46000,31.86,0,40,18,100,0,47511
103433,19.03%,10000,34000,5.75,1,9,6,77,0,4841
169724,10.42%,35000,100000,26.43,0,24,13,100,0,70015
134944,7.97%,23800,140000,9.86,0,30,16,100,0,38089
164220,13.59%,4800,70000,25.69,0,44,28,100,0,39609
138483,23.88%,35000,130000,20.09,0,18,12,94,0,65797
177297,20.00%,12000,97800,18.75,2,32,13,91,1,381961
66914,26.30%,35000,101000,15.97,0,14,8,92,0,28131
201571,21.45%,8000,30084,26.8,0,23,5,100,0,24748
214198,11.99%,20000,130000,27.24,0,35,15,100,0,118789
68695,15.05%,16000,65000,23.3,0,43,22,100,0,83001
232315,9.43%,7000,55000,17.54,0,26,11,100,1,40709
215325,5.31%,13000,55000,16.98,0,13,5,100,0,22453
83823,11.44%,15000,85000,26.13,0,47,18,100,0,65843
156578,12.62%,7000,38400,12.13,0,4,3,75,1,16579
36106,12.74%,6500,47800,25.06,1,25,11,91,0,79173
249419,12.73%,6200,58240,24.07,0,48,8,97,0,115154
76461,9.44%,24000,122700,17.81,0,38,24,94,0,165850
48446,16.99%,5000,60000,9.29,0,39,22,97,0,11259
86837,18.99%,14000,10000,87.76,0,19,11,100,1,35122
137944,7.35%,1600,160000,13.82,0,34,10,94,0,57077
167141,9.93%,12000,230000,20.43,0,51,12,68,0,354028
43513,18.99%,31500,75000,10.51,0,10,4,100,1,36268
5689,16.99%,15000,73500,13.57,1,21,11,100,0,36455
92854,29.99%,20000,79000,9.43,4,50,11,72,0,37311
194129,12.61%,14000,55000,20.14,0,15,7,100,0,47921
8454,8.24%,12800,92000,2.9,0,17,8,88,1,7080
8104,15.99%,8000,60000,27.0,0,17,11,86,0,20911
219616,9.58%,10000,56500,21.9,0,31,15,100,0,47075
219803,14.03%,10000,83000,11.48,0,18,6,100,0,27656
60709,15.05%,6000,56000,31.05,0,17,8,100,0,133998
118414,30.94%,35000,90000,28.04,0,28,19,92,0,94244
91316,8.24%,7000,72000,5.63,0,12,7,91,0,20976
112446,11.99%,6000,30000,2.08,1,16,3,68,0,293
26950,15.99%,35000,86000,33.49,0,51,15,96,0,116701
56513,5.32%,7000,60000,19.5,0,15,9,100,0,21602
215214,10.91%,8000,72000,27.6,0,33,16,100,0,63335
111437,14.08%,4000,27000,11.58,2,14,9,71,0,49115
120532,20.00%,18000,80000,40.6,0,35,13,91,0,169887
102971,15.05%,12000,110000,1.45,2,21,8,61,0,10020
242195,13.56%,5000,40000,29.07,0,38,18,100,0,28942
29027,11.44%,35000,130000,24.91,2,24,14,87,0,121843
53322,16.02%,9600,72000,21.24,0,44,16,79,0,35365
123227,12.62%,15000,65000,8.29,0,12,11,100,0,13726
147472,22.91%,27900,62000,18.49,0,33,19,100,0,33028
151171,5.32%,13000,9000,25.2,0,8,6,100,0,9624
242950,16.91%,12000,37000,17.55,0,18,10,100,1,13407
208927,9.93%,4000,38400,2.81,0,24,4,70,0,78433
215251,17.09%,10000,26000,16.45,0,6,6,100,0,13766
54032,9.44%,14100,57000,20.51,0,27,10,100,0,41645
44343,11.44%,6000,45600,13.05,0,10,10,100,0,15300
93648,5.32%,17600,94000,8.91,1,27,14,88,0,26773
29890,30.79%,35000,110000,10.91,0,21,13,100,2,34630
241910,20.89%,14400,40000,20.13,0,8,6,87,1,28963
146761,18.06%,16000,150000,22.31,3,12,9,58,0,110254
249503,19.92%,30000,70000,1.18,2,11,3,81,0,1237
198712,10.42%,15000,68000,17.25,0,37,13,86,0,37396
61434,11.99%,24000,100000,18.8,1,15,5,93,0,28160
83738,18.99%,19600,190000,18.18,0,30,11,86,0,72309
85573,11.44%,3000,30000,26.0,0,9,8,100,0,35727
20751,13.49%,5000,40000,2.55,0,9,9,100,0,1548
260971,14.47%,16000,62000,32.33,0,28,13,85,0,83482
135785,15.05%,16000,107000,14.94,0,34,6,97,0,52784
100108,15.05%,6000,65000,10.32,0,9,5,100,0,14445
108252,9.93%,3600,45000,8.8,0,21,7,95,0,28917
234997,9.43%,10000,97000,16.28,0,44,23,100,0,62980
74220,14.08%,7200,50000,9.27,0,8,5,100,0,15342
192055,18.45%,10000,35000,8.13,0,11,6,90,0,4372
147582,13.59%,1200,60000,6.46,0,21,8,100,0,10739
20418,14.99%,12000,80000,12.63,0,30,7,100,0,22448
41834,18.99%,20400,49000,2.55,0,19,4,100,0,5039
58221,9.93%,14400,60000,20.96,0,26,14,100,0,19071
116982,15.05%,10000,55000,22.39,0,27,11,100,0,43868
102536,9.93%,13000,60000,19.34,1,29,5,93,0,21764
173856,9.44%,18000,90000,21.33,0,31,11,100,0,65102
190715,21.85%,25000,52938,16.03,0,13,4,100,1,19252
169915,28.72%,10925,65000,8.28,0,15,6,93,0,23421
82893,13.99%,10825,43000,8.17,0,17,9,100,0,9190
186580,10.91%,25000,76500,21.71,1,28,17,93,0,46911
237036,13.58%,10000,54000,3.3,0,15,7,92,3,2296
6038,11.44%,5000,60000,14.1,0,12,9,83,0,17024
45813,10.49%,30000,95000,20.46,0,31,16,100,0,53670
99748,11.99%,13200,95000,2.16,0,29,15,100,0,6951
150512,10.91%,24000,265000,7.19,0,22,12,100,1,60827
256949,26.31%,16600,40000,25.95,1,21,13,95,1,16408
162126,13.59%,28000,90000,14.95,0,38,22,92,1,30393
195659,12.61%,28400,102000,32.28,0,22,14,100,0,98949
22297,5.32%,35000,176000,13.02,0,20,12,100,0,56918
29281,11.44%,32000,125000,8.57,0,29,8,100,0,17766
25817,14.99%,12000,42000,10.72,2,14,7,78,0,3367
157214,20.00%,30000,26000,34.86,0,28,15,100,1,34461
231988,26.77%,10000,165000,12.31,1,13,7,100,0,70551
164580,25.82%,2075,115000,38.46,0,50,18,100,0,396450
195978,16.01%,7200,58000,29.07,0,43,9,95,0,30334
85579,12.74%,32000,56000,18.45,0,14,12,100,0,25012
36886,13.49%,6500,85000,14.12,0,29,11,100,0,40626
79753,23.99%,12600,115000,16.79,0,29,11,75,0,42935
256940,8.19%,5000,97000,2.51,0,7,5,100,0,5741
99502,13.49%,9800,91573,32.53,0,39,27,90,0,118293
192539,7.35%,7000,65000,5.41,0,9,5,88,0,14134
46699,6.99%,3000,70000,19.54,0,25,16,100,0,35931
164437,22.91%,5000,60462,10.52,1,12,8,66,0,34639
61845,16.02%,18725,65000,19.44,0,17,5,100,0,49479
200063,18.06%,25000,38000,42.42,0,25,10,100,0,49790
135800,13.59%,34000,130000,4.79,1,30,10,93,1,16664
262360,27.27%,8200,92000,39.4,0,25,12,100,0,121030
79076,17.99%,20000,120000,19.27,0,19,11,100,0,51116
109281,10.42%,24000,148000,9.04,0,34,19,82,0,99350
103003,20.00%,6125,64000,14.71,0,27,5,85,0,35904
26221,16.99%,22000,50000,9.19,5,20,15,70,0,6182
197909,9.43%,16000,165000,12.92,0,33,11,100,0,71026
179568,9.93%,6000,52000,13.18,0,13,11,84,1,20423
259547,8.46%,12000,13000,31.02,0,11,7,100,0,10098
208335,7.35%,10000,69000,1.72,0,11,2,100,0,3660
2370,10.49%,15000,117000,18.79,0,28,15,100,0,41151
5843,6.99%,12000,75000,6.74,0,20,11,100,0,11944
100885,7.35%,24000,100000,16.25,1,39,15,100,0,82702
252270,10.08%,28000,62000,4.74,0,31,7,100,0,25174
110046,24.85%,20000,98000,10.72,0,12,7,91,0,42469
227044,9.92%,18000,185000,4.76,0,36,8,97,0,17219
225197,10.56%,1500,10920,9.12,0,20,7,100,0,2290
134000,7.21%,19200,58750,15.87,0,24,10,100,0,23575
191859,21.85%,15000,49000,27.58,1,28,18,96,1,38204
261506,8.46%,5500,45000,22.75,0,26,13,100,0,26473
186401,11.99%,5000,65000,11.26,0,11,5,100,1,16946
249599,7.84%,8000,180000,14.64,1,13,5,84,0,64794
22493,14.99%,17125,115000,2.82,0,31,18,83,0,4861
219497,14.52%,7200,80000,20.84,0,10,4,90,0,51661
95465,13.99%,12000,68000,29.24,0,19,10,100,0,70543
37789,14.99%,16000,52000,18.3,0,14,11,92,0,19698
104129,15.05%,4000,58000,12.23,0,32,11,96,0,20493
187894,13.58%,16800,35425,43.12,0,42,27,97,1,56866
236122,6.07%,10000,50000,16.44,0,19,13,94,0,8841
525,6.99%,25000,175000,14.41,0,15,7,80,0,92815
45032,22.74%,25000,140000,11.05,0,13,5,100,0,57450
213284,7.35%,4200,79000,15.37,2,15,6,86,0,33151
85328,13.49%,2500,82080,32.51,0,20,16,100,0,89710
252793,19.42%,7000,45000,24.67,1,25,13,96,0,33101
122182,10.91%,28000,150000,16.51,0,17,6,60,0,64461
84032,15.99%,35000,110000,14.77,1,23,15,87,0,76220
153179,10.42%,3000,35000,15.23,0,11,7,100,0,23489
54428,26.30%,10000,32240,12.43,0,10,9,100,0,9318
139810,12.62%,35000,75000,20.11,0,19,9,100,0,72571
13616,8.24%,10000,125000,15.9,2,21,10,76,0,72761
133868,19.03%,12600,40000,30.3,0,29,6,96,0,32551
95778,6.99%,24000,81500,20.63,0,37,12,97,0,64974
192725,10.90%,24000,132650,7.55,0,32,9,97,0,27593
193520,9.92%,10000,120000,2.62,0,8,4,75,0,10308
165911,10.42%,5000,94000,25.57,1,23,17,95,0,78660
60839,7.97%,12000,72000,13.38,1,16,11,87,0,76505
97920,8.24%,20000,110000,13.12,1,20,14,90,0,36475
51113,9.44%,12000,75000,25.25,1,35,22,82,0,44761
55408,20.00%,2000,67000,13.99,0,13,10,100,0,31150
169885,10.42%,4000,40000,7.23,0,11,8,72,0,13439
9965,13.49%,21000,65000,27.01,1,43,27,88,0,165744
152443,7.35%,35000,74000,14.6,0,18,7,88,0,27195
76076,15.05%,28325,139000,8.62,6,44,17,84,0,49870
126465,13.59%,8000,105000,14.63,0,30,10,100,0,45709
28245,11.49%,21600,62000,8.25,0,10,6,90,0,16969
159207,16.02%,10000,47256,32.78,0,17,9,100,0,39587
33881,13.49%,22000,111356,10.56,1,17,5,100,0,31122
157855,24.85%,20000,70000,37.3,0,27,11,100,0,91908
115131,16.02%,25000,65000,12.83,0,21,11,95,0,17717
107115,7.35%,8000,75000,16.78,0,30,20,93,0,43869
191022,11.98%,12500,85000,12.78,1,27,15,92,0,68160
243760,11.55%,6500,64000,15.81,0,32,9,78,0,28824
225962,17.47%,35000,80000,13.28,0,31,16,82,0,29895
47385,13.99%,16800,80000,23.43,1,25,12,91,0,62230
225524,10.07%,6000,40000,13.6,1,8,5,85,0,5986
30966,8.24%,5000,145000,14.91,0,22,13,81,0,108826
123904,6.00%,21000,67000,18.54,2,33,13,90,0,28502
207279,19.03%,14400,245000,6.39,0,11,7,100,0,44821
73366,10.91%,3000,39520,4.07,0,14,12,92,0,1646
98395,14.99%,3200,25000,24.48,0,15,5,73,0,17810
7084,11.39%,16000,57820,27.19,0,28,16,100,1,42520
150360,9.93%,17000,71000,5.16,0,9,4,100,0,18660
58071,10.91%,15000,60000,12.35,0,25,13,100,0,36621
125162,7.21%,14000,100000,20.18,1,23,12,95,0,44274
190068,9.92%,15000,48000,6.8,0,26,9,100,1,7953
153745,26.30%,15200,36500,11.33,0,13,9,100,0,10750
33226,7.99%,5000,43100,11.67,0,20,12,100,0,20904
22800,13.99%,12000,42000,31.51,4,24,20,67,0,41021
73083,16.02%,12000,85000,29.92,0,18,12,100,0,49870
235429,9.92%,2000,30000,32.56,0,30,19,100,0,33145
134060,7.07%,14000,72000,18.78,0,21,10,95,0,30445
218140,9.58%,12000,125000,1.01,0,3,2,100,0,3937
36960,14.99%,10000,42000,15.86,6,21,10,60,0,6237
236702,13.58%,8000,58025,18.04,0,47,15,97,0,31506
21795,12.74%,1500,20000,3.36,0,17,3,100,0,396
104858,20.00%,3500,33500,19.92,0,24,17,100,0,30847
243372,15.02%,30000,100000,22.78,1,26,11,96,0,147194
61729,10.91%,9000,40000,23.22,0,8,3,100,0,37898
174177,11.99%,32000,124000,19.81,0,46,19,100,1,79448
23566,13.99%,4200,30000,31.76,0,23,11,100,0,22261
239402,8.46%,2500,43000,8.88,1,47,9,70,0,58501
43736,7.99%,25000,98000,24.36,0,28,13,92,0,50262
93661,30.84%,20700,75000,21.62,0,28,11,100,0,55585
199380,10.42%,30000,210000,14.43,0,22,10,86,0,56931
88437,11.39%,16000,52500,15.18,0,42,17,100,1,7221
76675,21.45%,1000,42000,19.51,1,14,10,92,0,22216
166262,9.44%,25000,108000,10.85,1,45,26,93,0,60346
250223,13.56%,19000,80000,11.21,2,22,5,81,0,23708
184230,10.42%,9500,49000,19.5,0,22,12,100,0,43457
208376,13.59%,24000,146600,36.1,0,45,15,97,0,160436
251044,9.58%,9000,38000,14.15,0,11,7,90,0,20041
258689,6.11%,6500,185000,5.08,1,50,10,98,0,22797
157154,20.00%,30000,57000,37.16,0,32,13,100,0,92661
187631,15.05%,6000,60000,29.8,0,14,10,92,0,43559
115132,13.59%,20000,80000,12.77,0,14,7,100,0,30686
87720,6.99%,15000,117500,13.51,1,26,12,96,0,50502
138135,19.03%,18000,108000,15.1,2,44,14,88,1,62882
136720,10.91%,1500,60000,18.37,1,21,10,81,0,12094
194149,7.96%,11200,92000,4.8,2,45,15,95,1,117321
243754,8.46%,19000,130000,13.25,0,14,8,100,0,45833
95285,5.32%,10375,110000,15.5,0,36,14,94,0,192751
130902,17.09%,16000,90000,12.65,0,38,15,100,0,46535
257422,7.02%,1000,60000,22.02,0,27,10,100,0,12615
194685,13.58%,6500,11252,67.68,1,18,15,94,0,15727
220590,6.19%,1000,40000,18.09,0,37,5,100,0,14758
159882,16.02%,1000,33000,21.13,0,34,12,96,1,10497
124355,30.75%,12600,120000,9.73,0,49,25,95,0,43597
183520,10.42%,6000,28000,9.73,0,15,10,86,0,9956
199576,10.91%,11000,35000,15.95,0,21,7,100,0,23766
209693,21.45%,20000,63000,29.12,0,25,10,87,0,46227
34008,13.99%,6525,21250,31.19,0,18,12,100,0,18118
247901,11.06%,30000,350000,3.74,0,21,15,94,0,27361
129475,23.88%,13800,30000,4.12,0,65,35,100,0,103
237178,14.07%,40000,97500,4.98,1,13,8,92,0,15606
185645,25.82%,4800,24000,25.1,1,20,6,85,0,19276
159754,18.06%,2000,30528,33.81,0,26,8,100,1,20752
212714,7.97%,15000,54000,4.62,0,15,6,100,0,7587
145630,16.02%,14400,68000,22.15,1,22,7,95,1,56913
151237,7.35%,25000,100000,26.27,0,39,14,100,0,84007
2416,8.24%,1200,40000,30.42,0,22,11,90,0,24953
14338,5.32%,8000,125000,4.84,0,29,10,100,1,29067
17637,16.99%,4800,50000,9.58,0,16,5,81,0,9899
177950,7.97%,7400,40000,30.13,0,14,9,100,1,42324
18242,11.44%,7000,115000,14.81,0,30,18,96,0,114448
230523,12.61%,14400,51000,20.7,0,17,9,94,0,45203
154338,7.35%,40000,168500,9.17,0,10,7,100,0,64660
51783,20.00%,25000,121000,30.64,3,21,15,86,0,90132
50511,28.69%,20000,50195,18.22,0,19,12,100,1,22025
231398,20.39%,8000,105000,27.37,7,28,5,50,0,47380
145199,30.65%,14400,40000,24.0,0,25,19,100,0,60544
137650,7.07%,28000,175000,11.46,0,68,30,100,0,52410
255925,7.02%,3025,21000,4.63,0,15,12,100,1,225
80150,14.08%,10000,85000,9.4,0,34,16,91,0,61320
193166,9.43%,25000,120000,9.54,0,27,11,100,1,25168
200845,13.59%,10000,45000,10.83,0,15,6,100,0,12110
104128,14.08%,30000,72000,28.27,0,25,8,100,0,73707
167151,9.93%,4000,52000,11.38,0,15,7,80,1,15792
258370,18.94%,8000,140000,8.25,0,50,10,98,0,220921
87447,11.39%,2500,50000,5.59,0,8,6,100,0,5214
114131,19.03%,15700,145000,7.38,3,40,15,83,0,7145
101,22.74%,5000,43258,3.08,0,3,3,100,0,6206
101362,21.45%,17275,34560,33.73,0,9,9,100,0,25075
73673,30.65%,12000,40000,13.08,1,13,4,61,0,10963
154444,7.97%,5000,37000,15.14,0,29,17,96,0,14234
155512,9.93%,3000,70000,26.54,0,16,6,100,0,25630
32726,11.44%,21500,135720,10.73,0,30,11,100,0,160176
196130,10.90%,13000,67500,12.15,0,12,8,91,1,28690
261798,13.56%,24000,77000,27.15,0,30,11,100,0,82161
44749,13.49%,32000,80000,20.18,0,27,19,100,0,48079
111688,21.45%,35000,190000,25.75,1,24,11,95,0,211369
243457,11.55%,6600,120000,12.7,0,31,18,96,1,52940
240171,17.97%,36000,37000,68.89,0,24,12,100,0,107326
74651,29.69%,16000,55000,34.63,0,15,11,100,0,62727
199771,5.32%,40000,200000,1.22,0,38,13,100,0,8965
91462,8.24%,24000,85498,10.62,0,25,11,96,0,69049
236942,10.90%,18500,44000,19.67,0,11,10,72,0,8808
176947,9.93%,5000,48000,3.0,0,4,4,100,0,3292
190042,13.58%,28000,65000,12.72,0,14,9,100,0,24954
144192,16.02%,5000,87000,11.16,0,14,10,100,0,32949
159224,10.42%,8300,33000,1.64,0,4,3,75,0,1628
40770,16.99%,12700,69000,22.35,0,18,8,100,0,64708
172944,7.21%,3000,74000,27.34,0,29,14,100,0,118545
23930,16.99%,15000,110000,31.27,0,18,10,100,0,72992
168262,5.32%,10500,60000,20.58,0,21,11,100,0,21831
192324,14.07%,30000,132000,15.71,4,39,19,82,0,81724
151433,10.91%,6000,89000,12.58,0,13,10,100,0,27128
50237,14.99%,25425,53000,18.59,0,14,9,100,0,42950
132045,13.59%,29000,65000,12.09,0,13,11,100,0,25364
225496,11.05%,35000,80000,7.65,0,50,12,100,0,27972
135414,18.06%,8500,30000,28.21,2,32,22,93,0,18465
77626,5.32%,3000,58000,23.69,0,19,8,94,0,32546
63005,13.59%,20000,72000,24.36,2,47,16,85,0,49863
214994,19.03%,35000,95000,35.01,0,48,27,100,0,95792
140176,17.09%,2000,78000,8.12,0,10,6,90,0,24308
76187,5.32%,12000,60000,7.84,0,14,8,100,0,12229
60228,7.35%,12600,70000,29.31,0,33,18,100,0,45249
145654,14.08%,35000,131712,15.51,4,44,11,92,0,49121
22797,15.99%,10000,35000,8.13,0,9,7,100,0,9411
161245,9.44%,36000,52000,14.63,0,18,10,100,0,25967
220325,6.83%,18000,90000,14.01,0,36,15,97,0,55774
27633,7.99%,7200,63000,13.62,0,24,12,100,0,21885
35062,15.99%,35000,265000,11.38,1,41,18,68,0,84330
97859,18.99%,10000,35000,9.12,0,19,13,77,1,8290
67156,11.99%,10000,12960,40.93,1,20,5,90,0,1793
3724,6.99%,36000,207000,16.86,1,66,33,100,0,264103
27515,12.74%,6000,32000,24.46,0,11,6,100,0,20740
207126,5.32%,5000,63457,9.02,0,26,11,100,0,14953
114282,11.99%,20000,80000,13.41,0,10,6,100,0,14998
251534,18.94%,5000,41366,13.69,0,17,13,94,1,35592
227221,10.07%,40000,60000,26.86,0,32,17,100,0,59980
143508,10.91%,2000,75000,5.55,0,30,26,100,0,19980
194659,15.04%,25600,46000,57.84,0,24,18,100,0,65396
231088,20.39%,2800,50000,7.59,0,4,3,100,0,6435
147363,9.93%,6000,31583,18.85,0,21,12,100,2,10772
138288,9.44%,9125,53000,2.49,0,23,3,95,0,5723
71857,10.91%,10000,36000,23.93,0,28,20,92,1,51708
209398,6.08%,8000,56000,12.47,0,27,10,100,0,19223
127464,9.44%,5600,41808,10.48,0,10,8,100,0,12810
68100,15.05%,15000,100000,12.5,4,19,11,57,0,64195
255960,12.98%,6000,98000,16.25,0,17,8,94,0,54097
39952,6.99%,12000,90000,10.4,0,28,15,100,0,21678
29813,13.49%,22000,93000,19.25,0,33,15,97,0,67997
3286,8.24%,4000,24960,9.95,0,11,6,90,0,2768
18618,24.74%,25000,66000,15.65,1,40,8,85,0,23006
64083,18.06%,11000,70000,15.26,1,32,14,96,0,35226
3988,11.49%,8000,55000,11.8,0,8,6,62,0,14308
13390,14.99%,9800,35000,6.74,0,3,3,100,0,6825
222148,14.52%,12000,540000,1.85,0,19,14,88,1,5701
68144,26.30%,21600,60000,15.14,0,13,11,92,0,32988
256806,20.89%,8000,92000,10.28,2,10,6,75,0,21932
213670,13.59%,4200,52000,19.43,1,52,16,95,1,23267
118131,18.06%,10000,35000,8.74,0,34,14,72,0,38985
133519,13.59%,35000,115000,21.93,1,29,16,97,0,62397
124640,10.42%,8000,52653,15.3,0,19,7,100,1,22149
93924,7.99%,36000,175000,20.41,0,27,13,100,0,119998
7143,14.99%,6000,55600,15.04,1,19,8,94,0,42142
44340,8.24%,35000,95000,21.59,0,18,9,94,0,56187
103394,18.06%,22500,45000,24.14,0,20,14,100,0,35573
243573,22.35%,2750,93000,36.72,0,38,14,97,0,74363
188326,15.04%,20000,46000,16.98,0,12,9,100,0,38416
116329,10.91%,2500,25000,10.66,0,7,7,100,0,34752
32137,15.99%,3500,70200,20.79,0,25,12,100,0,43481
129235,18.06%,5000,25000,4.56,0,11,2,75,0,90491
68861,9.44%,24150,157000,14.11,1,19,8,73,0,37033
240631,6.67%,12000,65000,9.1,0,18,9,100,0,17469
117650,21.45%,21600,50000,24.82,0,7,6,100,0,43956
30842,7.49%,3000,96000,18.63,0,34,15,100,0,210340
81709,14.99%,3000,36000,3.67,1,12,7,81,1,1142
158956,6.72%,30000,79123,17.67,0,27,8,100,1,69489
234008,17.47%,5000,36000,18.13,0,14,5,100,0,33500
182275,7.35%,10000,18000,19.07,0,9,6,77,0,27709
233614,18.45%,28000,66000,26.22,0,19,12,94,0,62906
18816,7.49%,12800,38000,0.79,1,22,10,95,0,797
215928,6.19%,2000,25000,1.2,0,3,2,100,0,908
168323,9.93%,12000,49000,17.41,0,17,9,100,1,20507
132576,9.93%,4000,60000,15.34,0,17,7,100,0,40251
10113,13.49%,18000,102000,22.52,0,29,15,100,0,60636
157790,16.02%,6500,44400,14.46,0,24,10,87,0,20943
247542,17.97%,15000,85000,7.12,1,16,11,93,1,14756
